"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xd4b504477d06d2ca410d21d1bc3e101eb980096031e17d963617cc49f8d6221e","9459582","1581396367","2/11/2020 4:46:07 AM","0xf16d8b6f7c4dd49520ada2647ff21c214e7ad711","0x6eff3372fa352b239bb24ff91b423a572347000d","43109.9"
"0x474af40ad2b292b8f7de08ecc12eeb1cc2a1c5ef7619d8b752b22fa4ff96f8ee","9459601","1581396669","2/11/2020 4:51:09 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xb26945b3425e7d4f094a0f46a15f0ca3752143e6","9668.159"
"0x60278fd2ef8a7ab3fd1671a4fbd66277d2fc108fb415e240a5db91b97ffb8d3a","9459605","1581396692","2/11/2020 4:51:32 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xaf7627d687a44e721bbcf01effb401e983dbaf9c","73.208"
"0xf4fda14b0a1ac6a62c44cab26e2dc0f56b91872de5070aa7b3008ce60e788730","9459618","1581396893","2/11/2020 4:54:53 AM","0x2523aa6a9969c6eff00ea726dcc90d8047bb3192","0x6eff3372fa352b239bb24ff91b423a572347000d","23"
"0x0b51ef6f75f5ff902d3e3484a706dfb745cf80f2d7c21d9c0393b4ea799c33f0","9459638","1581397142","2/11/2020 4:59:02 AM","0x05683d0535e58f86f6814dc7052a24368a86d27c","0x6eff3372fa352b239bb24ff91b423a572347000d","1267.651071"
"0xfea94fc6e7b5258979e6a20a73f1af36257bd796b0469e31e6e53f89cde96b66","9459715","1581398168","2/11/2020 5:16:08 AM","0x02c095b44884d432a7368e9b8e6e5d7a04f57701","0x6eff3372fa352b239bb24ff91b423a572347000d","336.52"
"0xeb17f053a5bb334f8a1808b5b84e28644da23cad197538dca1c824a271bcbded","9459780","1581398977","2/11/2020 5:29:37 AM","0x09f362b9d6625aafde1aacd2610933d87c4c6406","0x6eff3372fa352b239bb24ff91b423a572347000d","98.99"
"0xa319e69fa76b885d2e13bd4e3dbaba705fb7f3e7b9a2d265b2e72081995d6fc6","9459956","1581401290","2/11/2020 6:08:10 AM","0x09f362b9d6625aafde1aacd2610933d87c4c6406","0x6eff3372fa352b239bb24ff91b423a572347000d","282.15"
"0x6ba08442f98fd83d90c670a02360e50f6f86c8b29fcfe55cbc08924542a32b19","9459956","1581401290","2/11/2020 6:08:10 AM","0x6efb20f61b80f6a7ebe7a107bace58288a51fb34","0x6eff3372fa352b239bb24ff91b423a572347000d","82602.527996"
"0x5690d557ababd23de9057d3de9b961627121cfd07c5ab4bc0cb682988f09fc2c","9459985","1581401690","2/11/2020 6:14:50 AM","0x260b87b2754eeb5fba233ef1bd6a78aff464e6e2","0x6eff3372fa352b239bb24ff91b423a572347000d","494.11"
"0xf89fb63a4cde4d82684899707b74fac546e635e52f7015f98738e493c5912330","9460006","1581402006","2/11/2020 6:20:06 AM","0xa158c161b0dfd7d5d0c802cfd7088b6476f9f9d0","0x6eff3372fa352b239bb24ff91b423a572347000d","2801.246"
"0xe3ef5844684f0b189a51cee362b6944b3c619488e8769e1703d5c8d25fbef3a6","9460006","1581402006","2/11/2020 6:20:06 AM","0xee4ab41dd97809e6aca42dd2184284dd87e1585c","0x6eff3372fa352b239bb24ff91b423a572347000d","6118.834091"
"0x834c3c13f7a647c0483231be9f0f3603bab4e615530c5ef19f7a9bb08bbddb67","9460055","1581402566","2/11/2020 6:29:26 AM","0xa560de6832f0e10d12de4f5609aa3b7f102b442e","0x6eff3372fa352b239bb24ff91b423a572347000d","90.4168"
"0x217440721565caf73ecd4a6c1ff44fba90ea9b78c1eac020936d616b583859c1","9460091","1581403060","2/11/2020 6:37:40 AM","0x6d1d1d95aeb91536dd1f954db4bc712d160b6096","0x6eff3372fa352b239bb24ff91b423a572347000d","309.99"
"0xdc5051f39245307bbbb28694e013f10134454f478395142970739871858792ce","9460108","1581403324","2/11/2020 6:42:04 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xd736beeb5a6a26938cf16306cd2d641f68f7f7ec","2900"
