"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x34f63a5c4c7ed8e04e90a01d873e5977af87125cd49bcdb34c998eea4ac2f958","9581846","1583021502","3/1/2020 12:11:42 AM","0xe09f8b08f0305e3a336a4f5681a01174cc213f2e","0x6eff3372fa352b239bb24ff91b423a572347000d","266.401202"
"0xc77bc11f526c8418e0893b73d0bc75cc36e1d0bd0c14c06eec54c26c70b9c061","9581947","1583022817","3/1/2020 12:33:37 AM","0x13b6b8129d3f85e7466744bdfb052b88ebdeae68","0x6eff3372fa352b239bb24ff91b423a572347000d","4013.9381"
"0xec0c75813c55b618b3155bc193b9439fcefe9b570dd9bb8da16d463df2461e8e","9581950","1583022906","3/1/2020 12:35:06 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x8d88594f87fc2bf035184b18f730c80f7c8d7668","235"
"0x17b8089467119c490ffa5df057d9ffe1c69d64fb675f28e5f6fa682f35b3d1a5","9582013","1583023555","3/1/2020 12:45:55 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xa77b0bd2242742c995b5166d65598fae7fd78408","134.293"
"0x347f973b48a3b614344fab92cf3258f73c073fc9b77e40bc0a04aea0fdadd0c2","9582062","1583024161","3/1/2020 12:56:01 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x0e92853f5686010c27b53471c221236df8880f3d","1477.807"
"0x3303f08a4bf0d6d07f0afefe9433b527ffd3d5903fef080e5d24d13128b9dba9","9582103","1583024744","3/1/2020 1:05:44 AM","0x09f362b9d6625aafde1aacd2610933d87c4c6406","0x6eff3372fa352b239bb24ff91b423a572347000d","138.945357"
"0x89a637a6f7d2c1c5cf240c8a9cb311d243f2a44c988834d45f823f02cfd36aae","9582180","1583025718","3/1/2020 1:21:58 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x698d202f5ba38ebf54413a9b5f7c44426831e123","2665.333"
"0x9c90de62eb4b0240619d300b0c14c573d9c7d06a1b5cae4bc4bd5a37daafda6d","9582184","1583025758","3/1/2020 1:22:38 AM","0x398646a7a9103215142dc59295b23007c85c27ce","0x6eff3372fa352b239bb24ff91b423a572347000d","237.03"
"0x9a588739321de455667d1f5f8b7dcd5df68fedcb81505546e585d7ba6c2a07f6","9582199","1583025959","3/1/2020 1:25:59 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x878ae03b65dc11b908ad53da4497f9c636fa2a67","708.141"
"0x9527180f1d0e1a641931738a053b371f38901a46f2385d8849939e6e8ae76491","9582219","1583026198","3/1/2020 1:29:58 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x71281705f09f1a4298546bc1a89f4b87f59deb9e","178"
"0x01ff967af024f4b68f487226689a757e4b6cf639303773f59bbb83fb909335d4","9582221","1583026207","3/1/2020 1:30:07 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x0d5d0a0bd6e8a388c57e991ebd182ee1d0b98e99","324.72"
"0xbc22a462edb22b7c506b25735a97962d202e11200b894162f6a6638a82017b5a","9582298","1583027211","3/1/2020 1:46:51 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x3c782d8c587c9699cec763f3cc23d5d8035cda6e","286.618"
"0xbd5f81aaf9907657020e5f981e62756454d104e50c3776dfd9bd905781285673","9582306","1583027329","3/1/2020 1:48:49 AM","0xc35b38cfcce8e52c85fa9927cca7641b576efc2d","0x6eff3372fa352b239bb24ff91b423a572347000d","444.464117"
"0xdd1705f6ce77a8de4f434218bf93eedb2be530d25f54d7c7d3ea94c5b6aa5f00","9582359","1583028040","3/1/2020 2:00:40 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x4d190587bc39d142d77316df60f33fb1de27e749","7574.657"
"0x7a90093d1d0f55566c5541ed3477f8becf3f61f7df47183c26b3a777be89ce26","9582372","1583028142","3/1/2020 2:02:22 AM","0x0fe8230abae11abfdc3379159a31500f6cc13106","0x6eff3372fa352b239bb24ff91b423a572347000d","97.99"
"0x6dc7db97178a6a92422a3ecdce7eaf49c554c6f2a228161f4026741b1c603f90","9582422","1583028871","3/1/2020 2:14:31 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x393ba95655220b9033fed5aa0088759bd05f49e0","2971.84"
"0xf9d3bde4bdd09b92dd0b48ab5249668c29ddde34da472e2565dfaf219d6bbb4a","9582442","1583029246","3/1/2020 2:20:46 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x09faf4b1828c9ee4a4ed8124719fecf88573689c","1231.25"
"0x45de42a4b40f2bf183b822c53dabc7ac1eae8528b8026e7ae8d2ce9ae2bc4f73","9582457","1583029457","3/1/2020 2:24:17 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x4d190587bc39d142d77316df60f33fb1de27e749","4011.939"
"0x414bfc41987481d5615588c315cdc0f41c480892e1ebab81fcacadb3be59d5bd","9582472","1583029746","3/1/2020 2:29:06 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x9282fac078f719c639acef6795720a4c05626e2d","392"
"0xbdb7f542cc072ca954631cba405ecb99876685a7ca87a5eec6d1f29ec8f84f84","9582484","1583029851","3/1/2020 2:30:51 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xd7c44162671f890120bf0f75a49e51f26c6f3748","698"
"0x2fdc79faee21c04fcafbf43830f7fda41b6abdef4753cd9660b00804176ee879","9582509","1583030209","3/1/2020 2:36:49 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x27ce906a4e2bd07ef6860fe1598f3efffa8c9b7a","100"
"0xa2a4e6f806403ecfe661135679a08fc1ff6276d5e02404e98daa9bcc98bee53e","9582515","1583030322","3/1/2020 2:38:42 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x788a5158d5bb5d46ed14c216c12689a7b312b629","15000"
"0xe8ce0f49b417daaa6bcc472d0dcb07e8300577cc006c60e0c369d61e6eda1894","9582600","1583031192","3/1/2020 2:53:12 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x2cf1a34672cffe0fe0f35eee71cb8ea5c0d31c1c","7736.638"
"0x20f2ae49542c3351ea83359039a8106d31173e0030fbd84b86da79dbdfa96cb1","9582601","1583031228","3/1/2020 2:53:48 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x27ce906a4e2bd07ef6860fe1598f3efffa8c9b7a","100"
"0x1f603913d8b101b4c025561740c8e4598fea684749777a67fb5c60f62d796231","9582669","1583032187","3/1/2020 3:09:47 AM","0x639ab447ebeeff64436bf5986f1412900840b773","0x6eff3372fa352b239bb24ff91b423a572347000d","21.99"
"0x93257f4482e84969516828872d35c7e7eb16c315fc523f66ea290cd51bca6e85","9582701","1583032768","3/1/2020 3:19:28 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xfb10dedac3ae7207ba9f859c79ce8bd33d8622ee","14000"
"0xa30b87d04be5f1d34e4a99e259fa465fd8e82ba0ffaed0c91d32cf4ae3582af8","9582702","1583032777","3/1/2020 3:19:37 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xe0d3a926827eb7440b5e88d921b369d04225b675","9404.572"
"0x8d94df78912d96c0d79dc15eafc69f08f21242872727d2686c58bc0b46a7b45a","9582739","1583033194","3/1/2020 3:26:34 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xa85dd6d1df052bdde5b42897fd3cbadada705ad9","1026.26"
"0x235a2f0e529ab887d219c0a8bc36df807a4437f0d29f94ba7ed09d0074d5d8ce","9582768","1583033637","3/1/2020 3:33:57 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xd6761402256d4db72394ab3858e6edaab860577a","21.827"
"0x7c23c2dca4e03aa5031f0705e8822f390697b097f035ec61371fc75f58ad982d","9582835","1583034561","3/1/2020 3:49:21 AM","0xcf06a3485ecf46a37b271a6d8566788b0e13ce57","0x6eff3372fa352b239bb24ff91b423a572347000d","52.802741"
"0xe2981a0eac970892512ed0959b83e6b6d951286d6db9a962fc79d7f0cfb91d3c","9583139","1583038385","3/1/2020 4:53:05 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x5dd042d1b825bdaddf8dc815a80b34c926ac6d6d","284.733"
"0x01e965df0b56749ae83d1760fb84bddfd26e7bdaa34604ee236c6f392057cf77","9583175","1583038785","3/1/2020 4:59:45 AM","0x0f818131af8f41a80dbe882652c1d2d1c9080ed2","0x6eff3372fa352b239bb24ff91b423a572347000d","679.15225"
"0x552fc94e0827721f0916c17ed87ba013c745c73efa917a4bbdb50470b87f3165","9583230","1583039697","3/1/2020 5:14:57 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x764d9734297c6a7141a0496a32a9079f40723c02","513"
"0xdca040c94245d7d47219fab9b6a0c3fdb661f31e445ec45471c7ac9c1fc5b7bb","9583230","1583039697","3/1/2020 5:14:57 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xf20668ed54d886af12be4e10a0c3d85b71941b20","392.2"
"0x72b17891bf62b1b349caeadcf965b430e2fb0b16e9ce565d44397ce5c3ddefaa","9583243","1583039851","3/1/2020 5:17:31 AM","0x8485484347f2f51b627e509065362c1cc566913a","0x6eff3372fa352b239bb24ff91b423a572347000d","14230.65"
"0x31ef8792268d69f9ce26fa16cfd4a1fafb89f01031f020e545db745e153ce25d","9583292","1583040547","3/1/2020 5:29:07 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x25debb3b66e5a7c2f1f4cd8c409b1337421650c2","2271.987"
"0xa9a8ab15e92eca6c003917a82160f802a840e317ec58bed50c1f8cd9ede577bb","9583301","1583040656","3/1/2020 5:30:56 AM","0x7f1be7527741da8793ae0dc942e486d5ba0a76a6","0x6eff3372fa352b239bb24ff91b423a572347000d","148"
"0x3858bea539e21e0f21061de4dd6e8c12a6086c7a5763337a41af5439701cb561","9583407","1583042165","3/1/2020 5:56:05 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x58e670acbde7cd8be1e28d75dd0b8d2ac5c40da2","3803.068"
"0x3c0d0b32bf2dbbf6becd78dd0f2bcbb627f0d83958f41b08f9838cb1816ca514","9583433","1583042464","3/1/2020 6:01:04 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xbb288ac4e7a525de5d1e6865c9fd876f391fd5bd","300"
"0xf11a44528f91abddc2b4842dc06f2e5d5d54e8b8c7fbb0a88f3591edb36de93a","9583467","1583042877","3/1/2020 6:07:57 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0x68de8576c98e6d42b48034632ab8054e9b6a9c29","1872"
"0x9730e884a5582a385577103c35b883e32dca425498e677f1bee8533afa4ad5be","9583479","1583043037","3/1/2020 6:10:37 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xeef4dc338ff446aca19d30f4ea66122b2b233cb4","498"
"0xe1bc0fc5a0579d340b028f00dc5864e898f749d068a57d7d89e7992de3333842","9583481","1583043099","3/1/2020 6:11:39 AM","0xcae0c40c803b47916cf009603ef210ab82941a7d","0x6eff3372fa352b239bb24ff91b423a572347000d","50.99"
"0x494f2fbdc6b8403f8e0e8c32b23add9ec78ecfad7a151111be8eab9325d1dfb7","9583483","1583043131","3/1/2020 6:12:11 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xa75460e16591e9ad95758e43a5264e962c9ae08a","398"
"0xd6f19f233b3a5aa6dafec1bc32d2d4236af111dfdc5cf547262afe7cfced7c5b","9583513","1583043526","3/1/2020 6:18:46 AM","0x6eff3372fa352b239bb24ff91b423a572347000d","0xeabfa403d1ef41a774b841babbc760ccd2c045e9","199.053"
"0x4dc1098bc056a6ed0d52206e1d21d1119a82294e90c36ee3062e93217561e8c4","9583517","1583043610","3/1/2020 6:20:10 AM","0x9944d73c3cc992401272b2295cbe332dee250d1f","0x6eff3372fa352b239bb24ff91b423a572347000d","499.99"
