"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x9da12d599dcccbb7cf9af44dce91c3eed66ca4e6366b982b6c66dd2e49ea9d22","9193930","1577848710","1/1/2020 3:18:30 AM","0x3ed978e34c663b17e6c2a4f3b88e108036a6c2de","0xe8bdf6edf278271faa520e4b562e972c89d91c31","215.450216"
"0x6a5fe3eeeb4fede7f59a4d90e3fb52dcd7de8115e0e75fa791535e57333b26b1","9194236","1577854621","1/1/2020 4:57:01 AM","0x6a24d65f7330ea1129842d1eb89d83e7a88467a5","0xe8bdf6edf278271faa520e4b562e972c89d91c31","197.214272"
"0xaef40e9d337f21832844e8b6d42a206ccbae02e36f331293b5be3801d51b9152","9194236","1577854621","1/1/2020 4:57:01 AM","0x7f285818adf42f5894cf4cbf1f114325fa7cce7d","0xe8bdf6edf278271faa520e4b562e972c89d91c31","149.669249"
"0x165d4b5ea9c23a7f317ce2d77038c058264a59fd07ca34d59bd1d5400c0d1255","9194251","1577854857","1/1/2020 5:00:57 AM","0x2e13e87af95742cebbcd7aef74ac16e7a91d3447","0xe8bdf6edf278271faa520e4b562e972c89d91c31","198"
"0x366f696bd8bdb23d847974b551f19a6c25ac5a64416712bdfbbb571ef2a584a3","9194252","1577854875","1/1/2020 5:01:15 AM","0x4ff0f202cfc6d81582a677f7402bbe32ddb9b9b2","0xe8bdf6edf278271faa520e4b562e972c89d91c31","287.600304"
"0xbe93bb10950452462497e13da52bb738e1f4add3bc9f1bfd85caf5e5092432ed","9194269","1577855280","1/1/2020 5:08:00 AM","0x5a33b559e95ee1e8203909346138c9f0c1b827cd","0xe8bdf6edf278271faa520e4b562e972c89d91c31","999"
"0x2a557e2b7ab3923d09fa11247ec24026d009e09201c63d3c13df4cf60cde2b94","9194713","1577862628","1/1/2020 7:10:28 AM","0x296bb9155b6e14dcc65b0ec71981e38646099d81","0xe8bdf6edf278271faa520e4b562e972c89d91c31","222.666268"
"0xece521b4a443b809e1cddd8862028b6bc7b4d2d216f74827d2d508d65a09e2c8","9194735","1577862931","1/1/2020 7:15:31 AM","0xe8bdf6edf278271faa520e4b562e972c89d91c31","0xbf9265cc324e6e2ae8624fb584b1636d3bc00ff3","40000"
"0x0c5d61f3866e43a99a804f338d542ae38ad7f5177d26620e766c93d476d1606b","9195168","1577870581","1/1/2020 9:23:01 AM","0xa9b70ae0f61aa43e9438cc9326ed564dbf6e102d","0xe8bdf6edf278271faa520e4b562e972c89d91c31","477.556866"
"0xfa098b43be96ac59873d3011c1eede23494d96c2ada4ed56a86e7c44bc6646a3","9195194","1577870998","1/1/2020 9:29:58 AM","0x2e13e87af95742cebbcd7aef74ac16e7a91d3447","0xe8bdf6edf278271faa520e4b562e972c89d91c31","117"
"0x39912d50ee994441146b9f582126bcb172d7d37977611c0dbc332c47b2b51279","9195733","1577880498","1/1/2020 12:08:18 PM","0x2e13e87af95742cebbcd7aef74ac16e7a91d3447","0xe8bdf6edf278271faa520e4b562e972c89d91c31","100.010101"
"0xc9b7206adc9c313ad1d775b793e1c6948ff654e147a653042a16c2ebeba59f6b","9195773","1577881203","1/1/2020 12:20:03 PM","0xbe2588f2345c39b5b332f77f6919ac7ee4316334","0xe8bdf6edf278271faa520e4b562e972c89d91c31","287.83"
"0x107e6769744e8c7012a06be48f1262d0717af50b5b1c318db9f6adc8cfa0b26c","9195896","1577883378","1/1/2020 12:56:18 PM","0xf475e85a39ae9e552ce33c7c5b5c84f1cd80d7f2","0xe8bdf6edf278271faa520e4b562e972c89d91c31","1000"
"0xda75078b1f6eb249d0291879c5eec10f1a12d9f1811db6dad934feaa3efc9b46","9195906","1577883528","1/1/2020 12:58:48 PM","0x14f39ad4bef0a113e2df4c4fb9e7348a9cc6df75","0xe8bdf6edf278271faa520e4b562e972c89d91c31","155.8825"
