"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xa5a78885fda87613629cbffe3bed46152776cfdbf445b5c3dce7cedc3760bc72","8225792","1564139423","7/26/2019 11:10:23 AM","0x266a2519bdaf517752643f66c613301277e7c000","0xe8bdf6edf278271faa520e4b562e972c89d91c31","2038.418265"
"0xe708fcad85d70650a4d9ebdbd4d6951b32491272644f23aff3596561f30893c3","8225792","1564139423","7/26/2019 11:10:23 AM","0x58c018e652e481abcdea7826fc347cf3409ec509","0xe8bdf6edf278271faa520e4b562e972c89d91c31","495"
"0x5efd77ae3953f4a08ae9c1a3600baeb8e6f05b2933394e926dc03d893b547e0d","8225792","1564139423","7/26/2019 11:10:23 AM","0x324fa4b7da7463489200dd67c32079f991136a66","0xe8bdf6edf278271faa520e4b562e972c89d91c31","1158.098204"
"0xcb2d06f14b76c3e4388f24859acfa04a061f2c418af75077ac5ca59987d1dd46","8225792","1564139423","7/26/2019 11:10:23 AM","0x688710a5dae20c9c9bbd6624c5608557e79edc28","0xe8bdf6edf278271faa520e4b562e972c89d91c31","2357.1245"
"0xe5618b3c299c7decd8c18ce95d861ee368ee248f57fb353bd3af8bd8490cf36c","8225792","1564139423","7/26/2019 11:10:23 AM","0x703a11ca394cd8190c8315b4c74c46404fac39a7","0xe8bdf6edf278271faa520e4b562e972c89d91c31","102.2772"
"0x7a7e963112b4f20b536cb28fd9285896d61df92332190a61c3bed732f5d00a66","8225792","1564139423","7/26/2019 11:10:23 AM","0x9485a82f58a072da8da650f33f068b35fe803a5a","0xe8bdf6edf278271faa520e4b562e972c89d91c31","147"
"0x6e1e0dbb579ec70b5b79c7e9a4079e0091c7b50a994b8717a51ed7f14462757d","8225792","1564139423","7/26/2019 11:10:23 AM","0x52f9e3f23510069363d1319621138b01db76f0f3","0xe8bdf6edf278271faa520e4b562e972c89d91c31","109.714354"
"0xe008bee98ab66b4859ed9c5f80e7a51340f06e1d6b24e3814c18a3b9edb19f9a","8225792","1564139423","7/26/2019 11:10:23 AM","0x9cd23a8232219119f80e320915b53b20954eef67","0xe8bdf6edf278271faa520e4b562e972c89d91c31","695.600005"
"0x57b655e0c506a86872b3167cbccb25f56548e8995848c65fcc7b7ccb87b4a6ab","8225792","1564139423","7/26/2019 11:10:23 AM","0x2f88c610c9ed2e274a49d606dea16645df6f7d21","0xe8bdf6edf278271faa520e4b562e972c89d91c31","8861.181207"
"0xc4eab40ea423d80e48fa40f5966e0b69fee9e5ba4204d47cd72e37c9e86013d3","8225792","1564139423","7/26/2019 11:10:23 AM","0x5a858a6137d28e7603ff8304de2a958cc86fba2b","0xe8bdf6edf278271faa520e4b562e972c89d91c31","397"
"0xd0aa6a3f921150144c8548cb7748565cab1ff4dc727ffdac23d577730f86cb3e","8225792","1564139423","7/26/2019 11:10:23 AM","0xa469c38e3bd0bc8e5a53f8e60db832b9f1f4adab","0xe8bdf6edf278271faa520e4b562e972c89d91c31","640"
"0x9f3435c0f89e5a6babc0baf45fba2210e7c2d4325dda3d8f6e190963242bf719","8225792","1564139423","7/26/2019 11:10:23 AM","0x497b5fc8c83e3734b4e6fc21d4321519434062ee","0xe8bdf6edf278271faa520e4b562e972c89d91c31","498"
"0x7236977f9a1ad4f619d2e1adbf08bbfade2f358a6b558b8eaaa01d6fc40043d6","8225792","1564139423","7/26/2019 11:10:23 AM","0x173e7ff5367942a0e1b2a7de856d574b2bb1259d","0xe8bdf6edf278271faa520e4b562e972c89d91c31","571.558192"
"0x7f9b73a6c168fb5e8f2677765c3acf20091944e8185a08531fc9b5ddccd21fb3","8225792","1564139423","7/26/2019 11:10:23 AM","0x9849d6505ec9c049cb9e9ce4cc30ffebfe907864","0xe8bdf6edf278271faa520e4b562e972c89d91c31","156.73"
"0x6bb3d05b9d98fa90772b9ceab82eac13cae59778c628b04421cc81d4aec84140","8225793","1564139449","7/26/2019 11:10:49 AM","0x549672386caeaf8f82b64348e0c720aa357f0270","0xe8bdf6edf278271faa520e4b562e972c89d91c31","1703.784836"
"0xa45ee9f2015cd1c5031b9ef9bd59a9c3104fdd0856c2a753f6d268602daad79b","8225793","1564139449","7/26/2019 11:10:49 AM","0x68d2c336bb8f152032744757cd3bd47408d0d893","0xe8bdf6edf278271faa520e4b562e972c89d91c31","561.139502"
"0xc4b30b33ebe6a517b57eb4cdc6576dd5e30373dc1ca69b565507a269746e8772","8225793","1564139449","7/26/2019 11:10:49 AM","0xd1e4a53eb3866b91229529047cd614b0890a15fe","0xe8bdf6edf278271faa520e4b562e972c89d91c31","3056.348"
"0x989fea9896b171d42ecc01a64f59eddb329b0110261d168a231cee25807c5121","8225793","1564139449","7/26/2019 11:10:49 AM","0xf4b48c8fcdde6c4d1f0a20cd56b994f83f10cdc8","0xe8bdf6edf278271faa520e4b562e972c89d91c31","2883.003722"
"0x10742c44beda50c4db23da05ff4f752846589ebbe59392ce9e8c8f01dc7e5cea","8225793","1564139449","7/26/2019 11:10:49 AM","0x8e57a0485b549a97e7dc8a0e51b2a2657db0c06b","0xe8bdf6edf278271faa520e4b562e972c89d91c31","100"
"0x898979c7484b0e536a2398502d191b1a276932a267d581a211555c6d636d2f9a","8225793","1564139449","7/26/2019 11:10:49 AM","0x30daf2b8f6d12a70a789738925e053446fa29c87","0xe8bdf6edf278271faa520e4b562e972c89d91c31","2402.107483"
"0xc3141f85902033b1046234648fe6f34b9aa7d70d76796acc6844cf23242ddb98","8225793","1564139449","7/26/2019 11:10:49 AM","0x044a5a330e073ba38ae8f253d334a7d7ca209adb","0xe8bdf6edf278271faa520e4b562e972c89d91c31","858.957919"
"0x0ead0d6f96d4bf69a454fcd507fe4790018da57ff86eab15384f840a6c17e7fa","8225793","1564139449","7/26/2019 11:10:49 AM","0x208c843723f613a7c5ab1f5d88d288173e130125","0xe8bdf6edf278271faa520e4b562e972c89d91c31","242.324366"
"0x8f5fcf1372b170bdddd6157b463492226ce50fad850a2eb10ce1b28b6b85f4ab","8225793","1564139449","7/26/2019 11:10:49 AM","0x3a0b016ddd2e087f85dffc9e74eef851c14be9a8","0xe8bdf6edf278271faa520e4b562e972c89d91c31","250"
"0xb6d3cfcdb0f7f72d02a598665c7f75cd1a694112bddfd3b05083057a149a22f0","8225793","1564139449","7/26/2019 11:10:49 AM","0xdd0ff2c6c84b754c5daaf94bd8bbac175a8bfc49","0xe8bdf6edf278271faa520e4b562e972c89d91c31","635"
